sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text	in_quote	text_marked	member	label	izvor_oznake	pravilo
rts-6035021-104	rts	6035021	vest	pol-drustvo	Politika	104	145	https://www.rts.rs/vesti/politika/6035021/svecani-docek-predsednik-uzekistan.html	Predsednik Uzbekistana Šavkat Mirzijojev izjavio je u Beogradu da je uveren da će njegova poseta, kao prvog predsednika Uzbekistana u istoriji koji je posetio Srbiju, dati novi podsticaj i kvalitet odnosima dve zemlje.		Predsednik Uzbekistana Šavkat Mirzijojev izjavio je u Beogradu da je uveren da će njegova poseta, kao prvog predsednika Uzbekistana u istoriji koji je posetio Srbiju, dati novi podsticaj i kvalitet odnosima dve zemlje.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6035082-003	rts	6035082	vest	pol-drustvo	Politika	3	8	https://www.rts.rs/vesti/politika/6035082/ursula-fon-der-lajen-ratko-mladic-sahrana-sokantne-slike.html	Umro je dok je služio doživotnu kaznu za genocid u Srebrenici i druge zločine.	Y	„Umro je dok je služio doživotnu kaznu za genocid u Srebrenici i druge zločine.“	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6035594-023	rts	6035594	vest	pol-drustvo	Politika	23	70	https://www.rts.rs/vesti/politika/6035594/predsednik-vucic-za-rts-izbori-ce-biti-25-oktobra-zelim-svima-demokratsku-utakmicu-.html	Govoreći o saopštenju, Vučić je naveo da je pažljivo sastavljeno.	Y	„Govoreći o saopštenju, Vučić je naveo da je pažljivo sastavljeno.“	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6035638-061	rts	6035638	vest	pol-drustvo	Politika	61	122	https://www.rts.rs/vesti/politika/6035638/izbori-izmedju-dve-kule--ide-li-srbija-ka-referendumskoj-atmosferi.html	"Potrebno je da bude nekoliko imena koja simbolizuju taj pokret, odnosno tu politiku.		"Potrebno je da bude nekoliko imena koja simbolizuju taj pokret, odnosno tu politiku.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6035767-009	rts	6035767	vest	hronika	Hronika	9	32	https://www.rts.rs/vesti/hronika/6035767/aktivna-44-pozara-na-otvorenom--iljusin-i-helikopteri-mup-a-i-danas-iznad-suve-planine-voda-stize-u-rancevima-i-na-konjima.html	"Jutros je situacija za nijansu bolja nego tokom jučerašnjeg dana.		"Jutros je situacija za nijansu bolja nego tokom jučerašnjeg dana.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6036162-006	rts	6036162	vest	pol-drustvo	Politika	6	8	https://www.rts.rs/vesti/politika/6036162/pups-i-radnicka-partija-ce-na-izborima-ucestvovati-na-listi-aleksandar-vucic---ujedinjena-srbija.html	Dodaje se da je stav Radničke partije da pitanja rada, zarada, zaposlenosti, penzija i sigurnosti života moraju biti među prioritetima državne politike.		Dodaje se da je stav Radničke partije da pitanja rada, zarada, zaposlenosti, penzija i sigurnosti života moraju biti među prioritetima državne politike.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6036242-001	rts	6036242	vest	sport	Sport	1	22	https://www.rts.rs/sport/tenis/6036242/ju-es-open-selton-alkaraz-2026.html	Meč je završen u tri sata i 34 minuta nakon ponoći po lokalnom vremenu, a američki mediji navode da se nikada u istoriji turnira nije igralo do ovako kasno.		Meč je završen u tri sata i 34 minuta nakon ponoći po lokalnom vremenu, a američki mediji navode da se nikada u istoriji turnira nije igralo do ovako kasno.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6037115-027	rts	6037115	vest	svet	Svet	27	40	https://www.rts.rs/vesti/svet/6037115/tramp-donald-amerika-dalas-konvencija.html	Jedan od zapaženijih trenutaka prvog dana konvencije bilo je video-obraćanje demokratskog senatora iz Pensilvanije Džona Fetermana, koji je predstavio svog republikanskog kolegu iz te države Dejvida Mekormika.		Jedan od zapaženijih trenutaka prvog dana konvencije bilo je video-obraćanje demokratskog senatora iz Pensilvanije Džona Fetermana, koji je predstavio svog republikanskog kolegu iz te države Dejvida Mekormika.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6037180-030	rts	6037180	vest	pol-drustvo	Politika	30	33	https://www.rts.rs/vesti/politika/6037180/aleksandar-vucic-beltalks-stopa-rasta-srbija.html	To je pravi problem za nas i moramo da pronađemo neki drugi načini da se podrži i ohrabri naš rast u godinama koje dolaze", istakao je Vučić.	Y	„To je pravi problem za nas i moramo da pronađemo neki drugi načini da se podrži i ohrabri naš rast u godinama koje dolaze", istakao je Vučić.“	to_annotate_rts_01.tsv	OBJ	saglasnost	
vre-4912915-010	vreme	4912915	kolumna	pol-drustvo	komentar	10	25	https://vreme.com/komentar/cast-srbije-se-brani-u-kosjericu-i-zajecaru/	Stranka sa plaćenim jurišnim odredima batinaša, hrabrih samo kad im policija ili tajne službe stoje uz rame.		Stranka sa plaćenim jurišnim odredima batinaša, hrabrih samo kad im policija ili tajne službe stoje uz rame.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4916591-010	vreme	4916591	vest	kultura	kultura	10	14	https://vreme.com/kultura/fotografije-nevidljivog-sveta-za-one-koji-ih-ne-vide/	Mi smo uspeli da se izborimo sa našim hendikepom i sigurni smo da će izložba „Nevidljivi svet“ biti još jedan prozor u svet kad je u pitanju naša populacija“ naglasio je na otvaranju Milan Stošić, predsednik Saveza slepih Srbije.	Y	„Mi smo uspeli da se izborimo sa našim hendikepom i sigurni smo da će izložba „Nevidljivi svet“ biti još jedan prozor u svet kad je u pitanju naša populacija“ naglasio je na otvaranju Milan Stošić, predsednik Saveza slepih Srbije.“	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4918461-011	vreme	4918461	kolumna	pol-drustvo	komentar	11	31	https://vreme.com/komentar/vidovdan-dan-posle-studenti-hvala-i-nema-nazad/	Zašto nismo slušali studentkinju DUNP-a Eminu Spahić, koja je pre samo nedelju dana u Utisku nedelje rekla da Vidovdan za nju nema simboliku kakvu ima za većinski narod u Srbiji, ali da sada očekuje da ovaj datum dobije širu društvenu simboliku?		Zašto nismo slušali studentkinju DUNP-a Eminu Spahić, koja je pre samo nedelju dana u Utisku nedelje rekla da Vidovdan za nju nema simboliku kakvu ima za većinski narod u Srbiji, ali da sada očekuje da ovaj datum dobije širu društvenu simboliku?	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4922015-039	vreme	4922015	kolumna	kultura	mozaik	39	62	https://vreme.com/mozaik/od-solila-do-bjelila/	Pozvao me je i poslužio odličnom travaricom.		Pozvao me je i poslužio odličnom travaricom.	../to_annotate_q.tsv	SUBJ	usaglaseno	P1
vre-4922837-015	vreme	4922837	kolumna	pol-drustvo	komentar	15	30	https://vreme.com/komentar/nebulozni-govor-vlasti/	Drugim rečima, ne zna gde udara.		Drugim rečima, ne zna gde udara.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4927972-030	vreme	4927972	kolumna	pol-drustvo	mozaik	30	60	https://vreme.com/mozaik/ivan-ivanovic-za-vreme-radio-sam-sta-hocu-godinu-dana/	Sada se videlo da su razumeli na teži način.		Sada se videlo da su razumeli na teži način.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4928805-007	vreme	4928805	kolumna	kultura	kultura	7	15	https://vreme.com/kultura/zasto-na-festivalu-u-vrnjackoj-banji-dominiraju-filmovi-zeljka-mitrovica/	Prema podacima sa sajta Filmskog centra Srbije, ima još filmova koji su završeni između dva festivala, a nisu poslali prijavu za učešće na ovogodišnjoj Vrnjačkoj banji.		Prema podacima sa sajta Filmskog centra Srbije, ima još filmova koji su završeni između dva festivala, a nisu poslali prijavu za učešće na ovogodišnjoj Vrnjačkoj banji.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4929355-016	vreme	4929355	kolumna	pol-drustvo	komentar	16	30	https://vreme.com/komentar/hoce-li-vucic-pomilovati-dodika/	Sudska presuda maksimalno je izolirala predsjednika RS.		Sudska presuda maksimalno je izolirala predsjednika RS.	../to_annotate_q.tsv	SUBJ	usaglaseno	P1
vre-4929804-008	vreme	4929804	kolumna	pol-drustvo	komentar	8	19	https://vreme.com/komentar/patriote-cetke-u-ruke/	Niko ih se više ne plaši, poručio je čovek sa predsedničkim mandatom, pa neka se ubuduće pripreme za obračune gde god da se pojave da ruše državu.		Niko ih se više ne plaši, poručio je čovek sa predsedničkim mandatom, pa neka se ubuduće pripreme za obračune gde god da se pojave da ruše državu.	../to_annotate_q.tsv	OBJ	usaglaseno	P6
vre-4930037-018	vreme	4930037	kolumna	pol-drustvo	komentar	18	33	https://vreme.com/komentar/hleba-i-igara-to-jest-marzi-i-trobojki/	To režimu ništa ne smeta da građane koji misle da fasade treba da liče na fasade naziva svakojakim imenima.		To režimu ništa ne smeta da građane koji misle da fasade treba da liče na fasade naziva svakojakim imenima.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4931176-024	vreme	4931176	kolumna	pol-drustvo	komentar	24	35	https://vreme.com/komentar/mup-srbije-d-o-o-privatno-obezbedjenje-za-batinase/	U to spada i registriranje uspona i proklizavanja kadrova iz podzemlja.		U to spada i registriranje uspona i proklizavanja kadrova iz podzemlja.	../to_annotate_q.tsv	OBJ	usaglaseno	P7
vre-4932680-045	vreme	4932680	kolumna	kultura	kultura	45	51	https://vreme.com/kultura/previse-pametni-da-bi-bili-zvezde/	Najlepši pop sa, doduše, jednim malim obrtom, suptilnom, začudnom stranputicom, koja ga je možda otela od mejnstrima i šire publike, ali i zauvek smestila u moje srce.		Najlepši pop sa, doduše, jednim malim obrtom, suptilnom, začudnom stranputicom, koja ga je možda otela od mejnstrima i šire publike, ali i zauvek smestila u moje srce.	../to_annotate_q.tsv	OBJ	usaglaseno	P6
vre-4933484-016	vreme	4933484	kolumna	pol-drustvo	komentar	16	30	https://vreme.com/komentar/kamo-dalje-vucicu/	Pozvao je teroriste, ustaše, izdajnike, fašiste, skotove, gamad, na razgovor, oprostiće im što ih je tukao (takav je on čovek), uz opasku da, eto, razgovaraju i Rusi i Ukrajinci.		Pozvao je teroriste, ustaše, izdajnike, fašiste, skotove, gamad, na razgovor, oprostiće im što ih je tukao (takav je on čovek), uz opasku da, eto, razgovaraju i Rusi i Ukrajinci.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4934233-027	vreme	4934233	kolumna	kultura	kultura	27	43	https://vreme.com/kultura/preziveti-pesmu/	Istvudov režiserski debi Play Misty For Me (1971, kod nas kratko u bioskopima pod naslovom Jeza u noći, triler za preporuku ljubiteljima E. A. Poa i pijaniste Erola Garnera i njegovog standarda “Misty”), sadrži i romantičnu ljubavnu sekvencu koja se u ono vreme smatrala slobodnijom.		Istvudov režiserski debi Play Misty For Me (1971, kod nas kratko u bioskopima pod naslovom Jeza u noći, triler za preporuku ljubiteljima E. A. Poa i pijaniste Erola Garnera i njegovog standarda “Misty”), sadrži i romantičnu ljubavnu sekvencu koja se u ono vreme smatrala slobodnijom.	../to_annotate_q.tsv	OBJ	usaglaseno	P7
vre-4934520-012	vreme	4934520	kolumna	pol-drustvo	komentar	12	26	https://vreme.com/komentar/covek-zvani-afera/	Danas ovaj  nevidljivi premijer djeluje poput čovjeka pod starateljstvom pošto mu je oduzeta pravna i djelatna sposobnost.		Danas ovaj  nevidljivi premijer djeluje poput čovjeka pod starateljstvom pošto mu je oduzeta pravna i djelatna sposobnost.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4937332-003	vreme	4937332	kolumna	pol-drustvo	komentar	3	35	https://vreme.com/komentar/samo-srbina-njegov-navijac-bije/	Neki od njih su pasionirani i za pojedine mečeve reprezentacije, pa znaju da budu nezgodni.		Neki od njih su pasionirani i za pojedine mečeve reprezentacije, pa znaju da budu nezgodni.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4937484-004	vreme	4937484	kolumna	pol-drustvo	mozaik	4	17	https://vreme.com/mozaik/zasjace-palaci-a-mozda-vise-i-nece/	Znači, to je saobraćajni problem koji će građane Boke Kotorske – prvenstveno da zaboravimo turiste – da muči još mnogo, mnogo godina!”, izjavio je krajem jula ove godine crnogorski ministar prostornog planiranja, urbanizma i državne imovine Slaven Radunović.		Znači, to je saobraćajni problem koji će građane Boke Kotorske – prvenstveno da zaboravimo turiste – da muči još mnogo, mnogo godina!”, izjavio je krajem jula ove godine crnogorski ministar prostornog planiranja, urbanizma i državne imovine Slaven Radunović.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4937773-004	vreme	4937773	kolumna	pol-drustvo	komentar	4	23	https://vreme.com/komentar/vojna-parada-paradero-i-balansero/	A da bi sve ovo mogao, Vučić je umlatio elementarni integritet i profesionalnu autonomiju armije do mjere da ju je u posljednjih šest godina napustilo 15.000 pripadnika – preostali valjda nemaju kud otići.		A da bi sve ovo mogao, Vučić je umlatio elementarni integritet i profesionalnu autonomiju armije do mjere da ju je u posljednjih šest godina napustilo 15.000 pripadnika – preostali valjda nemaju kud otići.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4939623-010	vreme	4939623	kolumna	kultura	kultura	10	21	https://vreme.com/kultura/od-ministarstva-kulture-samo-za-aju-jung-i-folklor/	Bogavac nabraja da „nakon toga sledi podrška SNS manifestacijama i imaginarnom GONGO triju koga čine Nevladina organizacija Džeger, Nevladina organizacija Lenon i Nevladina organizacija Artiva.		Bogavac nabraja da „nakon toga sledi podrška SNS manifestacijama i imaginarnom GONGO triju koga čine Nevladina organizacija Džeger, Nevladina organizacija Lenon i Nevladina organizacija Artiva.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4946062-042	vreme	4946062	kolumna	kultura	kultura	42	77	https://vreme.com/kultura/humor-kao-zastita-od-stetne-okoline/	Dva sata vašeg filma prolazi zapanjujućom brzinom.		Dva sata vašeg filma prolazi zapanjujućom brzinom.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4948477-007	vreme	4948477	kolumna	kultura	kultura	7	24	https://vreme.com/kultura/kako-je-otvoren-sajam-knjiga-a-kako-alternativni-sajam/	Antić je poželeo da srpski narod živi dok je sveta i veka, kao i njegovi bliži i dalji susedi, dodavši da su ta dugovečnost i značaj nemogući bez knjige.		Antić je poželeo da srpski narod živi dok je sveta i veka, kao i njegovi bliži i dalji susedi, dodavši da su ta dugovečnost i značaj nemogući bez knjige.	../to_annotate_q.tsv	OBJ	usaglaseno	P6
vre-4950725-005	vreme	4950725	kolumna	kultura	kultura	5	11	https://vreme.com/kultura/bokanov-upravni-odbor-nema-legitimitet/	To je bila Nataša Madžarević Mijailović.		To je bila Nataša Madžarević Mijailović.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4952328-011	vreme	4952328	vest	kultura	kultura	11	19	https://vreme.com/kultura/lex-specialis-je-izglasan-iako-postoji-studija-o-sanaciji-generalstaba/	Procenjuje da bi sanacija koštala nekoliko desetina miliona evra i kaže da to nije užasno skupo kao što kaže vlast.		Procenjuje da bi sanacija koštala nekoliko desetina miliona evra i kaže da to nije užasno skupo kao što kaže vlast.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4956785-002	vreme	4956785	kolumna	pol-drustvo	komentar	2	22	https://vreme.com/komentar/na-odru-republike-srbije/	Njegov koncept je sljedeći: čim Republiku Srbiju polože na odar on će u svojoj ličnosti spojiti izvršnu, zakonodavnu i sudsku vlast.		Njegov koncept je sljedeći: čim Republiku Srbiju polože na odar on će u svojoj ličnosti spojiti izvršnu, zakonodavnu i sudsku vlast.	../to_annotate_q.tsv	SUBJ	usaglaseno	P13
vre-4957979-022	vreme	4957979	vest	svet	svet	22	62	https://vreme.com/svet/sta-rade-mocnici-dok-svet-ide-dodjavola/	Generalni sekretar UN Antonio Guteres upozorava na budućnost stalnog i sveprisutnog haosa nezamislivih razmera. “Kopamo vlastiti grob.		Generalni sekretar UN Antonio Guteres upozorava na budućnost stalnog i sveprisutnog haosa nezamislivih razmera. “Kopamo vlastiti grob.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4965461-004	vreme	4965461	kolumna	pol-drustvo	komentar	4	22	https://vreme.com/komentar/hola-maduro-adios-amigo/	U zemlji sa ovakvim braniocima poretka Vučić je zbog Venecuele sazvao sjednicu Savjeta za nacionalnu bezbjednost.		U zemlji sa ovakvim braniocima poretka Vučić je zbog Venecuele sazvao sjednicu Savjeta za nacionalnu bezbjednost.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4965741-003	vreme	4965741	kolumna	kultura	kultura	3	21	https://vreme.com/kultura/niceg-ne-bi-bilo-da-neko-nije-otrovao-macke/	Zbog toga su ti crteži bukvalna ilustracija radnje, na primer ako glavni junaci romana u nekom momentu sednu na klupu da prijateljski proćaskaju, stranu sa tom scenom je crtež njih dvoje na klupi.		Zbog toga su ti crteži bukvalna ilustracija radnje, na primer ako glavni junaci romana u nekom momentu sednu na klupu da prijateljski proćaskaju, stranu sa tom scenom je crtež njih dvoje na klupi.	../to_annotate_q.tsv	OBJ	usaglaseno	P3
vre-4966200-014	vreme	4966200	kolumna	pol-drustvo	komentar	14	23	https://vreme.com/komentar/proklizavanje-po-ledu/	Režimski mediji poručuju da su pristojni građani – oni koji nisu zlobni blokaderi – uvideli da vlast čini sve što može i da se ne treba ljutiti zbog snega i leda tokom zime.		Režimski mediji poručuju da su pristojni građani – oni koji nisu zlobni blokaderi – uvideli da vlast čini sve što može i da se ne treba ljutiti zbog snega i leda tokom zime.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4967138-016	vreme	4967138	kolumna	svet	mozaik	16	82	https://vreme.com/mozaik/svetski-bol-pojedinca/	Kada je Marx pisao o otuđenju, nije mogao ni da nasluti do koje će mere kapitalizam uspeti da kolonizuje ljudsku dušu.		Kada je Marx pisao o otuđenju, nije mogao ni da nasluti do koje će mere kapitalizam uspeti da kolonizuje ljudsku dušu.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4969017-012	vreme	4969017	vest	svet	mozaik	12	16	https://vreme.com/mozaik/penjanje-uzivo-ludilo-od-hepeninga-na-netfliksu/	„Smatram da je direktan prenos potencijalno smrtonosnog događaja problematičan, jer mediji time više ne samo da dokumentuju, komentarišu i tumače, nego i aktivno učestvuju u kreiranju tog događaja kao spektakla“, ističe naučnica.		„Smatram da je direktan prenos potencijalno smrtonosnog događaja problematičan, jer mediji time više ne samo da dokumentuju, komentarišu i tumače, nego i aktivno učestvuju u kreiranju tog događaja kao spektakla“, ističe naučnica.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4970392-010	vreme	4970392	kolumna	pol-drustvo	komentar	10	30	https://vreme.com/komentar/pravda-za-sirotinju-srbije/	Oni žive bijedno kao njihovi roditelji, a sva je prilika da će im tako živjeti i djeca.		Oni žive bijedno kao njihovi roditelji, a sva je prilika da će im tako živjeti i djeca.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4972996-010	vreme	4972996	kolumna	pol-drustvo	komentar	10	23	https://vreme.com/komentar/manja-grcic-rts-aleksandar-vucic-dragan-bujosevic-rezim/	Za sebe kaže da je „lider“, mada bi primereniji bio izraz „ratrak“, kako je sebe nazivala jedna druga sposobna dama iz režimske garniture.		Za sebe kaže da je „lider“, mada bi primereniji bio izraz „ratrak“, kako je sebe nazivala jedna druga sposobna dama iz režimske garniture.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4973237-053	vreme	4973237	kolumna	svet	mozaik	53	84	https://vreme.com/mozaik/tajvan-zapad-sa-kapljicom-kine/	Često mu njihov XXL bude mali.		Često mu njihov XXL bude mali.	../to_annotate_q.tsv	SUBJ	usaglaseno	P4
vre-4973520-007	vreme	4973520	vest	pol-drustvo	drustvo	7	11	https://vreme.com/drustvo/loncar-obustavljene-hladne-operacije-u-istragu-o-dve-smrti-ukljuceno-i-tuzilastvo/	Pod nadzorom će biti ceo sistem, sve što se radi u bolnici, dok ne budemo 100 odsto uvereni da je sve sigurno, poručio je on.		Pod nadzorom će biti ceo sistem, sve što se radi u bolnici, dok ne budemo 100 odsto uvereni da je sve sigurno, poručio je on.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4973530-000	vreme	4973530	kolumna	kultura	kultura	0	22	https://vreme.com/kultura/bitef-pozoriste-odbor-bitefa-festival/	Oktobra prošle godine tri od pet članova Odbora Bitefa podneli su ostavke, pa je na sednici 22. decembra Skupština grada imenovala novi Odbor.		Oktobra prošle godine tri od pet članova Odbora Bitefa podneli su ostavke, pa je na sednici 22. decembra Skupština grada imenovala novi Odbor.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4975127-020	vreme	4975127	vest	svet	svet	20	23	https://vreme.com/svet/istorijska-odluka-vrhovni-sud-ukinuo-trampove-carine/	Gotovo je kao da je nisu napisali pametni ljudi.	Y	„Gotovo je kao da je nisu napisali pametni ljudi.“	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4977044-019	vreme	4977044	kolumna	kultura	kultura	19	27	https://vreme.com/kultura/lista-7-najugrozenijih-je-nada-za-vajfertovu-pivaru-u-pancevu/	„Danas je ovaj izuzetni industrijski kompleks izložen kritičnom riziku.		„Danas je ovaj izuzetni industrijski kompleks izložen kritičnom riziku.	../to_annotate_q.tsv	OBJ	usaglaseno	P6
vre-4977512-007	vreme	4977512	kolumna	kultura	kultura	7	18	https://vreme.com/kultura/ko-je-korisnik-parcele-na-kojoj-ce-biti-rekonstruisana-zgrada-narodne-biblioteke/	U Katastru nepokretnosti trenutno nema podataka o njoj, tako da nismo saznali da li je ispravljen, iako se to traži još od 2013.godine.		U Katastru nepokretnosti trenutno nema podataka o njoj, tako da nismo saznali da li je ispravljen, iako se to traži još od 2013.godine.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4978189-000	vreme	4978189	vest	pol-drustvo	drustvo	0	4	https://vreme.com/drustvo/poljoprivrednici-dragan-glamocic-poljoprivreda/	Udruženje proizvođača mleka Šumadije i Pomoravlja i Udruženje poljoprivrednika „Šajkača“ odlučili su da prekinu protest, jer je u toku sezona radova, a o daljim koracima u svojoj borbi odlučiće nakon toga.		Udruženje proizvođača mleka Šumadije i Pomoravlja i Udruženje poljoprivrednika „Šajkača“ odlučili su da prekinu protest, jer je u toku sezona radova, a o daljim koracima u svojoj borbi odlučiće nakon toga.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4978208-020	vreme	4978208	vest	pol-drustvo	drustvo	20	35	https://vreme.com/drustvo/rat-i-putovanja-osiguranje/	To jeste moguće, ali osiguravajuće kuće imaju različite uslove.	Y	„To jeste moguće, ali osiguravajuće kuće imaju različite uslove.“	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4981395-013	vreme	4981395	kolumna	pol-drustvo	komentar	13	24	https://vreme.com/komentar/bia-veran-matic-prisluskivanje-pracenje-pretnje/	Pa upravo je on vodio Komisiju za istraživanje ubistava novinara – Ćuruvije u Beogradu i Milana Pantića u Jagodini.		Pa upravo je on vodio Komisiju za istraživanje ubistava novinara – Ćuruvije u Beogradu i Milana Pantića u Jagodini.	../to_annotate_q.tsv	SUBJ	usaglaseno	P5
vre-4982089-013	vreme	4982089	vest	kultura	kultura	13	23	https://vreme.com/kultura/bitef-bez-selektora-predstave-biraju-spasoje-z-milovanovic-i-clanovi-odbora/	Skupština grada je za ovogodišnji Bitef odvojila 20.000.000 dinara, što je premalo za program kakav se očekuje od Bitefa.		Skupština grada je za ovogodišnji Bitef odvojila 20.000.000 dinara, što je premalo za program kakav se očekuje od Bitefa.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4982828-015	vreme	4982828	vest	pol-drustvo	drustvo	15	25	https://vreme.com/drustvo/gorivo-dizel-benzin-gas-srbija/	Cene važe od 24. marta.		Cene važe od 24. marta.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4983057-000	vreme	4983057	vest	pol-drustvo	drustvo	0	6	https://vreme.com/drustvo/danka-ilic-optuznica/	Viši sud u Negotinu potvrdio je optužnicu Višeg javnog tužilaštva u Zaječaru protiv Dejana Dragijevića i Srđana Jankovića, zbog sumnje da su u blizini Bora ubili dvogodišnju devojčicu Danku Ilić.		Viši sud u Negotinu potvrdio je optužnicu Višeg javnog tužilaštva u Zaječaru protiv Dejana Dragijevića i Srđana Jankovića, zbog sumnje da su u blizini Bora ubili dvogodišnju devojčicu Danku Ilić.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4983491-018	vreme	4983491	kolumna	pol-drustvo	komentar	18	21	https://vreme.com/komentar/lokalni-izbori-2026-komentar/	Međutim, vidimo da se ona energija od 15. marta 2025. ne rasipa tako lako.		Međutim, vidimo da se ona energija od 15. marta 2025. ne rasipa tako lako.	../to_annotate_q.tsv	SUBJ	saglasnost	
vre-4984755-011	vreme	4984755	kolumna	kultura	kultura	11	14	https://vreme.com/kultura/zasto-je-matica-srpska-otkazala-koncert-katarine-jovanovic/	Tokom proslava 200 godine Matice srpske, prebijeni su studenti.		Tokom proslava 200 godine Matice srpske, prebijeni su studenti.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4991499-004	vreme	4991499	vest	pol-drustvo	drustvo	4	12	https://vreme.com/drustvo/odbrana-struke-vst-venecijanska-komisija-tuzilastvo/	Udruženje ukazuje i na to da je VST, suprotno stavovima stručne javnosti, nastavio praksu upućivanja tužilaca iz nižih u viša tužilaštva, konkretno u Više javno tužilaštvo u Beogradu.		Udruženje ukazuje i na to da je VST, suprotno stavovima stručne javnosti, nastavio praksu upućivanja tužilaca iz nižih u viša tužilaštva, konkretno u Više javno tužilaštvo u Beogradu.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4994180-010	vreme	4994180	vest	kultura	kultura	10	16	https://vreme.com/kultura/vec-cetvrta-operska-premijera-narodnog-pozorista-ove-sezone/	Narodno pozorište je 1. oktobra počelo sezonu premijernom obnovom opere Đuzepa Verdija Bal pod maskama, koja pre toga godinama nije bila na repertoaru zbog nepoznatih razloga.		Narodno pozorište je 1. oktobra počelo sezonu premijernom obnovom opere Đuzepa Verdija Bal pod maskama, koja pre toga godinama nije bila na repertoaru zbog nepoznatih razloga.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4994908-021	vreme	4994908	vest	pol-drustvo	drustvo	21	28	https://vreme.com/drustvo/srbija-ekoloski-dug/	Iako je to kasnije u poređenju sa Srbijom, ovo je najraniji zabeleženi datum, ali i prvi put da je svet ušao u ekološki dug već tokom jula.		Iako je to kasnije u poređenju sa Srbijom, ovo je najraniji zabeleženi datum, ali i prvi put da je svet ušao u ekološki dug već tokom jula.	../to_annotate_q.tsv	OBJ	usaglaseno	P7
vre-4998006-011	vreme	4998006	kolumna	pol-drustvo	mozaik	11	33	https://vreme.com/mozaik/zombiji-na-trotoaru-dokle-ce-po-srbiji-stajati-halo-govornice/	Tako danas više nema čekanja u redu da bi se saopštile dobre i loše vesti, ispričale anegdote, izjavila ljubav ili raskidale veze.		Tako danas više nema čekanja u redu da bi se saopštile dobre i loše vesti, ispričale anegdote, izjavila ljubav ili raskidale veze.	../to_annotate_q.tsv	OBJ	saglasnost	
vre-4998388-013	vreme	4998388	vest	pol-drustvo	drustvo	13	26	https://vreme.com/drustvo/ubiti-za-fotografiju-barbara-matejcic-dobitnica-specijalne-nagrade-evropske-nagrade-za-stampu/	„Otvorila sam eksel tablicu i popisala sve izvore koji su mi potrebni i sve potencijalne tragove.		„Otvorila sam eksel tablicu i popisala sve izvore koji su mi potrebni i sve potencijalne tragove.	../to_annotate_q.tsv	OBJ	saglasnost	
